,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_id,num_classes,classes
950,950,950,950,case_2950,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
226,226,226,226,case_2226,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
229,229,229,229,case_2229,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
230,230,230,230,case_2230,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
233,233,233,233,case_2233,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
872,872,872,872,case_2872,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
281,281,281,281,case_2281,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
268,268,268,268,case_2268,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
939,939,939,939,case_2939,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
941,941,941,941,case_2941,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
89,89,89,89,case_2089,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
79,79,79,79,case_2079,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
95,95,95,95,case_2095,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
86,86,86,86,case_2086,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
769,769,769,769,case_2769,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
144,144,144,144,case_2144,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
130,130,130,130,case_2130,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
131,131,131,131,case_2131,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
157,157,157,157,case_2157,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
161,161,161,161,case_2161,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
68,68,68,68,case_2068,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
70,70,70,70,case_2070,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
71,71,71,71,case_2071,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
134,134,134,134,case_2134,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
135,135,135,135,case_2135,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
139,139,139,139,case_2139,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
142,142,142,142,case_2142,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
143,143,143,143,case_2143,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
704,704,704,704,case_2704,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
705,705,705,705,case_2705,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
690,690,690,690,case_2690,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
242,242,242,242,case_2242,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
246,246,246,246,case_2246,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
518,518,518,518,case_2518,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
519,519,519,519,case_2519,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
124,124,124,124,case_2124,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
128,128,128,128,case_2128,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
523,523,523,523,case_2523,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
515,515,515,515,case_2515,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
537,537,537,537,case_2537,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
522,522,522,522,case_2522,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
430,430,430,430,case_2430,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
448,448,448,448,case_2448,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
449,449,449,449,case_2449,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
436,436,436,436,case_2436,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
442,442,442,442,case_2442,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
443,443,443,443,case_2443,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
517,517,517,517,case_2517,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
459,459,459,459,case_2459,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
425,425,425,425,case_2425,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
478,478,478,478,case_2478,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
439,439,439,439,case_2439,28,"[24, 29, 41, 50, 53, 70, 85, 103, 112, 113, 114, 116, 130, 146, 152, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
440,440,440,440,case_2440,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
426,426,426,426,case_2426,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
427,427,427,427,case_2427,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
869,869,869,869,case_2869,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
465,465,465,465,case_2465,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
460,460,460,460,case_2460,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
462,462,462,462,case_2462,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
466,466,466,466,case_2466,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
471,471,471,471,case_2471,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
165,165,165,165,case_2165,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
968,968,968,968,case_2968,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
54,54,54,54,case_2054,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
35,35,35,35,case_2035,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
34,34,34,34,case_2034,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1028,1028,1028,1028,case_5334,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
187,187,187,187,case_2187,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
186,186,186,186,case_2186,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1,1,1,1,case_2001,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1034,1034,1034,1034,case_7380,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1013,1013,1013,1013,case_5104,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
45,45,45,45,case_2045,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1031,1031,1031,1031,case_5353,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
36,36,36,36,case_2036,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
37,37,37,37,case_2037,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
38,38,38,38,case_2038,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
44,44,44,44,case_2044,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
39,39,39,39,case_2039,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
28,28,28,28,case_2028,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
20,20,20,20,case_2020,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
18,18,18,18,case_2018,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
732,732,732,732,case_2732,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
736,736,736,736,case_2736,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
763,763,763,763,case_2763,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
1005,1005,1005,1005,case_5016,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
1004,1004,1004,1004,case_5015,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
1002,1002,1002,1002,case_5013,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
997,997,997,997,case_2997,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
681,681,681,681,case_2681,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
733,733,733,733,case_2733,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
76,76,76,76,case_2076,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
722,722,722,722,case_2722,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
746,746,746,746,case_2746,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
691,691,691,691,case_2691,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
689,689,689,689,case_2689,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
748,748,748,748,case_2748,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
752,752,752,752,case_2752,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
740,740,740,740,case_2740,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
761,761,761,761,case_2761,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
796,796,796,796,case_2796,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
743,743,743,743,case_2743,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
742,742,742,742,case_2742,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
798,798,798,798,case_2798,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
92,92,92,92,case_2092,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
671,671,671,671,case_2671,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
625,625,625,625,case_2625,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
611,611,611,611,case_2611,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
657,657,657,657,case_2657,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
668,668,668,668,case_2668,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
650,650,650,650,case_2650,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
664,664,664,664,case_2664,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
663,663,663,663,case_2663,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
693,693,693,693,case_2693,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
642,642,642,642,case_2642,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
699,699,699,699,case_2699,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
698,698,698,698,case_2698,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
580,580,580,580,case_2580,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
556,556,556,556,case_2556,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
605,605,605,605,case_2605,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
569,569,569,569,case_2569,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
638,638,638,638,case_2638,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
578,578,578,578,case_2578,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
579,579,579,579,case_2579,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
634,634,634,634,case_2634,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
630,630,630,630,case_2630,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
628,628,628,628,case_2628,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
782,782,782,782,case_2782,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
770,770,770,770,case_2770,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
831,831,831,831,case_2831,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
829,829,829,829,case_2829,29,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 242, 247]"
824,824,824,824,case_2824,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
823,823,823,823,case_2823,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
820,820,820,820,case_2820,29,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 238, 242, 247]"
